,loss,dice,accuracy,iou_coef
122,0.012499198317527771,0.9910343289375305,0.9947335124015808,0.9824059009552002
123,0.012495959177613258,0.9910262227058411,0.9947307109832764,0.9823907017707825
124,0.012468996457755566,0.9910482168197632,0.9947375059127808,0.9824324250221252
125,0.012446434237062931,0.9910629987716675,0.9947538375854492,0.9824615120887756
126,0.012445172294974327,0.9910553097724915,0.9947430491447449,0.9824457168579102
127,0.012487581931054592,0.9910389184951782,0.9947357177734375,0.9824147820472717
128,0.012474407441914082,0.9910507798194885,0.9947500228881836,0.9824374318122864
129,0.01245198119431734,0.9910424947738647,0.9947617053985596,0.9824221134185791
130,0.012438448145985603,0.9910693168640137,0.9947547316551208,0.9824738502502441
131,0.012425254099071026,0.9910575151443481,0.9947599172592163,0.9824506044387817
132,0.012401300482451916,0.9910798668861389,0.9947783946990967,0.9824925065040588
133,0.012412666343152523,0.9910708665847778,0.9947607517242432,0.9824762940406799
134,0.012485393323004246,0.9910289645195007,0.9947508573532104,0.9823951125144958
135,0.012436645105481148,0.9910561442375183,0.9947558641433716,0.9824481010437012
136,0.01244315505027771,0.9910588264465332,0.994752824306488,0.9824531078338623
137,0.012401731684803963,0.9910653829574585,0.9947795271873474,0.9824648499488831
138,0.012401336804032326,0.9910733699798584,0.9947859644889832,0.9824813604354858
139,0.012458069249987602,0.9910281300544739,0.9947470426559448,0.9823933839797974
140,0.013808236457407475,0.9904272556304932,0.9941988587379456,0.9812463521957397
141,0.03257407248020172,0.9821891188621521,0.9876630902290344,0.9658523201942444
142,0.01750090718269348,0.9884251356124878,0.9928867816925049,0.9774091839790344
143,0.014468681067228317,0.9899709224700928,0.9940245151519775,0.9803613424301147
144,0.01348577905446291,0.99049311876297,0.9943873882293701,0.9813622236251831
145,0.013125060126185417,0.9906904101371765,0.994522213935852,0.9817436337471008
146,0.01289521437138319,0.9908111691474915,0.9946222901344299,0.9819754958152771
147,0.012756607495248318,0.9908866286277771,0.9946717619895935,0.9821216464042664
148,0.012626669369637966,0.990959882736206,0.9947046041488647,0.9822619557380676
149,0.012557056732475758,0.9909891486167908,0.9947336316108704,0.9823182821273804
150,0.012528829276561737,0.9910073280334473,0.9947397112846375,0.982353687286377
151,0.01252832356840372,0.9909975528717041,0.9947375655174255,0.9823362231254578
152,0.012484840117394924,0.9910339117050171,0.9947593212127686,0.9824058413505554
153,0.012432059273123741,0.9910480976104736,0.9947859644889832,0.9824317693710327
154,0.01251217070966959,0.9910055994987488,0.9947561025619507,0.9823511838912964
155,0.012432443909347057,0.9910507798194885,0.9947810173034668,0.9824376106262207
156,0.012406663037836552,0.9910496473312378,0.9947904348373413,0.9824355244636536
157,0.012407646514475346,0.9910533428192139,0.9947950839996338,0.9824422001838684
158,0.012378287501633167,0.9910661578178406,0.9947925209999084,0.9824672341346741
159,0.012377290986478329,0.9910658597946167,0.99481201171875,0.9824656248092651
160,0.01237479131668806,0.991072952747345,0.9948112368583679,0.9824801683425903
161,0.012372340075671673,0.9910643696784973,0.9948039650917053,0.9824634194374084
162,0.01234820019453764,0.991083562374115,0.9948087334632874,0.982501208782196
163,0.012348972260951996,0.9910760521888733,0.9948275089263916,0.98248690366745
164,0.012346445582807064,0.9910802841186523,0.9948080778121948,0.9824953079223633
165,0.012361657805740833,0.9910678863525391,0.9948172569274902,0.9824703931808472
166,0.01236777938902378,0.9910727143287659,0.994804322719574,0.9824799299240112
167,0.01233888790011406,0.9910802245140076,0.9948236346244812,0.9824938178062439
168,0.012345543131232262,0.9910792112350464,0.9948218464851379,0.9824915528297424
169,0.012337015941739082,0.991081714630127,0.9948148727416992,0.9824976325035095
170,0.012340771965682507,0.9910750389099121,0.9948202967643738,0.9824837446212769
171,0.01234618853777647,0.9910743236541748,0.9948309063911438,0.9824821949005127
172,0.012363833375275135,0.9910680651664734,0.9948047995567322,0.9824712872505188
173,0.012361904606223106,0.9910749793052673,0.9948163032531738,0.9824853539466858
174,0.012413320131599903,0.9910393953323364,0.9947915077209473,0.9824163317680359
175,0.012477762065827847,0.9910157918930054,0.994746744632721,0.9823712110519409
176,0.01423319149762392,0.9902110695838928,0.9940900802612305,0.9808211922645569
177,0.02146890014410019,0.9869200587272644,0.991513192653656,0.9745519161224365
178,0.01623513549566269,0.9891326427459717,0.9932814836502075,0.9787688255310059
179,0.013728274032473564,0.9903910756111145,0.9942792654037476,0.9811716079711914
180,0.013167890720069408,0.9906741976737976,0.994488537311554,0.9817178845405579
181,0.01271690521389246,0.9909088015556335,0.9946630597114563,0.9821634292602539
182,0.012560349889099598,0.9909797310829163,0.9947448968887329,0.9823001027107239
183,0.01249483972787857,0.9910056591033936,0.9947554469108582,0.9823503494262695
184,0.012415727600455284,0.9910470247268677,0.9947947263717651,0.9824303388595581
185,0.012394747696816921,0.9910618662834167,0.9948030710220337,0.9824581146240234
186,0.012353457510471344,0.9910679459571838,0.9948243498802185,0.9824717044830322
187,0.01232585497200489,0.9910849928855896,0.994835615158081,0.9825029969215393
188,0.01230604574084282,0.9910959005355835,0.9948360323905945,0.9825243353843689
189,0.012302026152610779,0.9910905361175537,0.9948341250419617,0.9825147390365601
190,0.012297737412154675,0.9910971522331238,0.9948424696922302,0.9825275540351868
191,0.012297543697059155,0.9910976886749268,0.9948532581329346,0.9825280904769897
192,0.012273984029889107,0.991102397441864,0.9948588013648987,0.9825369119644165
193,0.012268753722310066,0.9911078810691833,0.9948588609695435,0.9825478196144104
194,0.012268120422959328,0.9911060333251953,0.9948650002479553,0.9825438857078552
195,0.01226171012967825,0.9910981059074402,0.994875967502594,0.9825287461280823
196,0.012244503013789654,0.9911125898361206,0.9948828816413879,0.9825565218925476
197,0.012242475524544716,0.9911103844642639,0.9948885440826416,0.9825523495674133
198,0.012263069860637188,0.9911013841629028,0.9948691725730896,0.9825350046157837
199,0.012268871068954468,0.991097092628479,0.9948771595954895,0.9825267195701599
200,0.012273644097149372,0.9910948276519775,0.9948708415031433,0.9825224280357361
201,0.012250455096364021,0.9911072254180908,0.9948720335960388,0.9825467467308044
202,0.012250701896846294,0.9911075234413147,0.9948811531066895,0.9825471639633179
203,0.01225460134446621,0.991100549697876,0.9948866367340088,0.9825335741043091
204,0.012241769582033157,0.991107702255249,0.994894802570343,0.9825473427772522
205,0.012254203669726849,0.9910975694656372,0.9948858618736267,0.9825283885002136
206,0.012247144244611263,0.9911052584648132,0.9949004054069519,0.9825429320335388
207,0.012241103686392307,0.9910948276519775,0.9948807954788208,0.9825234413146973
208,0.012246492318809032,0.9911036491394043,0.9948874115943909,0.9825392961502075
209,0.012265772558748722,0.991089403629303,0.9948863387107849,0.9825119972229004
210,0.012258480302989483,0.9910920858383179,0.9948815703392029,0.9825169444084167
211,0.012237799353897572,0.991101861000061,0.9948858618736267,0.9825363755226135
212,0.012254239991307259,0.9910891652107239,0.9948819875717163,0.9825122952461243
213,0.012260803021490574,0.9910924434661865,0.9948919415473938,0.9825183153152466
214,0.012261918745934963,0.9910907745361328,0.9948917627334595,0.982514500617981
215,0.012257840484380722,0.9910891652107239,0.9948879480361938,0.9825126528739929
216,0.012255468405783176,0.9910888075828552,0.9948796629905701,0.9825109243392944
217,0.012253603897988796,0.9910951256752014,0.9948885440826416,0.9825233221054077
218,0.012378529645502567,0.9910280704498291,0.9948335289955139,0.9823936223983765
219,0.012822682969272137,0.9908336400985718,0.9946563839912415,0.9820207953453064
220,0.02514955960214138,0.9857344627380371,0.990294337272644,0.9723860025405884
221,0.01637130416929722,0.9890895485877991,0.9933615922927856,0.9786912202835083
222,0.013848332688212395,0.9902689456939697,0.9942775964736938,0.9809387922286987
223,0.013050391338765621,0.9906935095787048,0.9945790767669678,0.9817510843276978
224,0.01270425133407116,0.9908974766731262,0.9946980476379395,0.9821419715881348
225,0.01257120817899704,0.9909569025039673,0.99474036693573,0.982257604598999
226,0.012479471042752266,0.9910063147544861,0.9947852492332458,0.9823516607284546
227,0.012411915697157383,0.9910340309143066,0.9948105216026306,0.9824053049087524
228,0.012371443212032318,0.9910478591918945,0.994827151298523,0.9824318289756775
229,0.012333281338214874,0.9910635948181152,0.9948409199714661,0.9824628829956055
230,0.012333440594375134,0.9910621047019958,0.9948477745056152,0.982459545135498
231,0.012309067882597446,0.9910742044448853,0.9948515892028809,0.9824819564819336
232,0.012271021492779255,0.9910982251167297,0.9948701858520508,0.982528805732727
233,0.01224884670227766,0.99110347032547,0.9948816895484924,0.9825388789176941
234,0.01223392691463232,0.9911065697669983,0.9948854446411133,0.9825459718704224
235,0.01222570613026619,0.9911066889762878,0.9949080944061279,0.9825460314750671
236,0.012218786403536797,0.9911121129989624,0.9949031472206116,0.9825563430786133
237,0.01221675705164671,0.9911073446273804,0.9949080944061279,0.9825467467308044
238,0.01220218650996685,0.9911158680915833,0.9949089288711548,0.9825627207756042
239,0.012197189964354038,0.9911190867424011,0.9949235916137695,0.9825695753097534
240,0.012187376618385315,0.9911175966262817,0.9949176907539368,0.9825668334960938
241,0.012184849940240383,0.9911202788352966,0.9949275255203247,0.9825721383094788
242,0.012177023105323315,0.9911249876022339,0.9949380159378052,0.9825807809829712
243,0.012180051766335964,0.9911186695098877,0.9949303269386292,0.9825682044029236
244,0.012182987295091152,0.9911158084869385,0.9949313402175903,0.9825629591941833
245,0.012178817763924599,0.9911155104637146,0.99493807554245,0.9825631976127625
246,0.01217246800661087,0.991122305393219,0.9949430227279663,0.9825760126113892
247,0.01217347476631403,0.9911180734634399,0.9949354529380798,0.9825672507286072
248,0.01218061987310648,0.9911156892776489,0.9949300289154053,0.9825636148452759
249,0.012170142494142056,0.9911142587661743,0.9949516654014587,0.982560932636261
250,0.012169434688985348,0.9911211133003235,0.9949386119842529,0.9825730919837952
251,0.012169047258794308,0.9911180138587952,0.9949473142623901,0.9825679063796997
252,0.012164236977696419,0.9911176562309265,0.9949565529823303,0.9825667142868042
253,0.012166802771389484,0.9911167025566101,0.9949543476104736,0.9825646877288818
254,0.01217198371887207,0.9911143183708191,0.9949381947517395,0.982560396194458
255,0.012166994623839855,0.9911119341850281,0.9949683547019958,0.9825561046600342
256,0.012172666378319263,0.991113543510437,0.9949575662612915,0.9825595617294312
257,0.012178842909634113,0.9911131262779236,0.9949444532394409,0.9825574159622192
258,0.012206802144646645,0.9911002516746521,0.9949377775192261,0.9825329780578613
259,0.012204265221953392,0.9910930395126343,0.9949440360069275,0.9825197458267212
260,0.012233657762408257,0.9910891652107239,0.9949151873588562,0.9825124144554138
261,0.019182153046131134,0.9883310794830322,0.9926409125328064,0.9772909283638
262,0.018565498292446136,0.9881869554519653,0.9925447106361389,0.9770024418830872
263,0.014287460595369339,0.9900534749031067,0.9941630363464355,0.9805288910865784
264,0.012853319756686687,0.9907979965209961,0.994660496711731,0.9819509983062744
265,0.012621492147445679,0.9909169673919678,0.9947515726089478,0.9821802973747253
266,0.01245139166712761,0.9909988641738892,0.9948191046714783,0.9823375940322876
267,0.012373879551887512,0.9910380244255066,0.994850754737854,0.9824129343032837
268,0.012332822196185589,0.9910608530044556,0.9948554635047913,0.9824573993682861
269,0.012296595610678196,0.9910694360733032,0.9948859810829163,0.982472836971283
270,0.01228121668100357,0.9910833835601807,0.9948789477348328,0.9825009107589722
271,0.012254372239112854,0.9910860061645508,0.9949026703834534,0.9825060367584229
272,0.012235356494784355,0.991100013256073,0.9948949813842773,0.9825330972671509
273,0.012214618735015392,0.9911099672317505,0.9949057698249817,0.982551634311676
274,0.012196107767522335,0.9911147356033325,0.9949251413345337,0.9825612902641296
275,0.012195045128464699,0.991113543510437,0.994927167892456,0.9825589656829834
276,0.01218445599079132,0.991118311882019,0.9949273467063904,0.9825679659843445
277,0.012175948359072208,0.9911208152770996,0.9949504137039185,0.9825726747512817
278,0.012185397557914257,0.9911105632781982,0.9949350357055664,0.9825533032417297
279,0.012162899598479271,0.991123378276825,0.9949378371238708,0.9825777411460876
280,0.01216877717524767,0.9911198616027832,0.9949443936347961,0.9825711250305176
281,0.012158856727182865,0.9911234378814697,0.9949510097503662,0.9825775623321533
282,0.012164412997663021,0.9911197423934937,0.9949569702148438,0.9825708866119385
283,0.012150637805461884,0.9911219477653503,0.9949507117271423,0.9825747013092041
284,0.012153800576925278,0.9911195635795593,0.9949547052383423,0.9825705885887146
285,0.012146512977778912,0.9911273717880249,0.9949606657028198,0.9825855493545532
286,0.012137094512581825,0.9911249876022339,0.994978666305542,0.9825816750526428
287,0.012149419635534286,0.9911214113235474,0.9949652552604675,0.982573926448822
288,0.012147901579737663,0.9911184310913086,0.9949665069580078,0.9825681447982788
289,0.012145875953137875,0.9911214709281921,0.9949671626091003,0.982573926448822
290,0.012135125696659088,0.9911255240440369,0.9949808716773987,0.982582151889801
291,0.012131182476878166,0.9911237955093384,0.9949851036071777,0.9825787544250488
292,0.012130841612815857,0.9911273121833801,0.9949689507484436,0.9825858473777771
293,0.012132979929447174,0.99112468957901,0.9949853420257568,0.9825798869132996
294,0.01213984563946724,0.991119384765625,0.9949875473976135,0.9825708270072937
295,0.012147441506385803,0.9911149144172668,0.9949820637702942,0.9825615286827087
296,0.01217428594827652,0.9911049008369446,0.9949648380279541,0.982542097568512
297,0.01220400258898735,0.9910910725593567,0.9949586391448975,0.9825156331062317
298,0.019581597298383713,0.9880475401878357,0.9923465251922607,0.9767636656761169
299,0.01587221957743168,0.9893427491188049,0.9935633540153503,0.9791785478591919
300,0.01314156036823988,0.9906270503997803,0.9945634603500366,0.9816237688064575
301,0.01261352002620697,0.9909041523933411,0.9947649240493774,0.9821551442146301
302,0.012444308958947659,0.9909961223602295,0.9948301315307617,0.9823322892189026
303,0.01236932072788477,0.9910220503807068,0.9948641061782837,0.9823811650276184
304,0.01230872143059969,0.9910568594932556,0.9948763847351074,0.982450008392334
305,0.012304788455367088,0.9910513758659363,0.9948858022689819,0.9824386239051819
306,0.012236333452165127,0.991094708442688,0.9949119091033936,0.982522189617157
307,0.012220820412039757,0.9910916686058044,0.9949306845664978,0.9825167059898376
308,0.012216504663228989,0.9910910725593567,0.9949395656585693,0.9825155735015869
309,0.012195530347526073,0.9911038279533386,0.9949342012405396,0.9825399518013
310,0.01217720191925764,0.9911114573478699,0.994949221611023,0.9825544953346252
311,0.012169900350272655,0.9911124110221863,0.9949541091918945,0.9825572967529297
312,0.012146399356424809,0.9911264181137085,0.9949608445167542,0.9825831651687622
313,0.012139958329498768,0.9911201000213623,0.9949718117713928,0.9825710654258728
314,0.012140583246946335,0.9911266565322876,0.994974672794342,0.9825845956802368
315,0.012130949646234512,0.9911273717880249,0.9949689507484436,0.982585608959198
316,0.01212738361209631,0.991130530834198,0.9949744343757629,0.9825916290283203
317,0.012127969413995743,0.9911280274391174,0.9949800372123718,0.9825866222381592
318,0.012125784531235695,0.9911259412765503,0.9949861764907837,0.9825835824012756
319,0.012124110013246536,0.9911243915557861,0.994979739189148,0.9825801849365234
320,0.012115711346268654,0.9911283254623413,0.9949932098388672,0.982587993144989
321,0.01211438700556755,0.9911283850669861,0.9949830174446106,0.9825871586799622
322,0.0121134202927351,0.9911269545555115,0.9950060248374939,0.9825841784477234
323,0.012116093188524246,0.9911289215087891,0.9949894547462463,0.9825882315635681
324,0.012106996960937977,0.9911330938339233,0.9950027465820312,0.9825966954231262
325,0.012111987918615341,0.9911261796951294,0.9949997663497925,0.9825831651687622
326,0.012117783538997173,0.9911271333694458,0.9949995279312134,0.9825849533081055
327,0.012103821150958538,0.9911262392997742,0.9950112700462341,0.9825839400291443
328,0.012105347588658333,0.991126298904419,0.9950131177902222,0.9825836420059204
329,0.012107592076063156,0.9911291599273682,0.9950085282325745,0.9825893640518188
330,0.012120059691369534,0.991111695766449,0.9950094223022461,0.9825556874275208
331,0.012125741690397263,0.9911201000213623,0.9949954748153687,0.9825716614723206
332,0.012126290239393711,0.9911225438117981,0.9950043559074402,0.9825766682624817
333,0.012149208225309849,0.9911075830459595,0.994993269443512,0.9825472831726074
334,0.012142887338995934,0.9911121726036072,0.994983434677124,0.9825561046600342
335,0.012129142880439758,0.9911158680915833,0.9949974417686462,0.9825637340545654
336,0.012137619778513908,0.9911095499992371,0.9949955940246582,0.9825509786605835
337,0.012124228291213512,0.9911221265792847,0.9949965476989746,0.9825755953788757
338,0.012125945650041103,0.9911157488822937,0.9950078725814819,0.9825637340545654
339,0.012132879346609116,0.9911134243011475,0.9950078129768372,0.982559323310852
340,0.012244884856045246,0.9910674095153809,0.9949361085891724,0.9824699759483337
341,0.012316275388002396,0.9910290241241455,0.9949004650115967,0.9823962450027466
342,0.013600134290754795,0.990489661693573,0.9944298267364502,0.981357216835022
343,0.015381861478090286,0.9896811842918396,0.9937148690223694,0.9798238277435303
344,0.015513033606112003,0.9895802736282349,0.9937129020690918,0.9796343445777893
345,0.012993503361940384,0.9907281994819641,0.994592547416687,0.981821596622467
346,0.012493034824728966,0.9909790754318237,0.9948018789291382,0.9822996854782104
347,0.012368995696306229,0.9910319447517395,0.9948503375053406,0.9824016690254211
348,0.012280246242880821,0.9910716414451599,0.9948861002922058,0.9824784398078918
349,0.01224321685731411,0.9910919070243835,0.9949171543121338,0.9825171232223511
350,0.012218053452670574,0.9910978078842163,0.9949288368225098,0.9825275540351868
351,0.01219247281551361,0.9911090135574341,0.9949330687522888,0.9825499653816223
352,0.012173347175121307,0.9911163449287415,0.9949479699134827,0.9825640916824341
353,0.012158412486314774,0.9911179542541504,0.994962751865387,0.9825673699378967
354,0.012149364687502384,0.9911229014396667,0.9949639439582825,0.9825770258903503
355,0.012149341404438019,0.9911209940910339,0.9949727654457092,0.9825733304023743
356,0.012134844437241554,0.9911211729049683,0.9949770569801331,0.9825737476348877
357,0.012142681516706944,0.9911195039749146,0.9949847459793091,0.982570230960846
358,0.012123475782573223,0.9911276698112488,0.9949837923049927,0.9825854897499084
359,0.01212188322097063,0.9911220073699951,0.9949899911880493,0.9825758337974548
360,0.012111579068005085,0.9911324381828308,0.9950034022331238,0.9825957417488098
361,0.01210737694054842,0.9911288022994995,0.9950080513954163,0.9825884103775024
362,0.012141239829361439,0.9911092519760132,0.994989812374115,0.9825499057769775
363,0.012123020365834236,0.9911238551139832,0.9950026273727417,0.982578694820404
364,0.01209927350282669,0.9911285042762756,0.9950090050697327,0.9825875163078308
365,0.012093352153897285,0.9911356568336487,0.9950109124183655,0.9826020002365112
366,0.012087537907063961,0.9911319613456726,0.9950310587882996,0.9825946688652039
367,0.01208746898919344,0.991132378578186,0.9950186014175415,0.982595682144165
368,0.012089010328054428,0.991132378578186,0.9950332045555115,0.9825953841209412
369,0.012087374925613403,0.9911312460899353,0.9950251579284668,0.9825931191444397
